ID_NUMBER,FACILITY_NAME,ACTIVITY_LOCATION,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,TRANSPORTER,ACTIVE_SITE,OPERATING_TSDF
ALR000004853,LUBE AMERICA OF BIRMINGHAM,AL,------,VSQG,420 WEST FINLEY BLVD,BIRMINGHAM,AL,35204,33.533095,-86.841982,3,N  ,H----,------         
ALR000001453,HOSEA O WEAVER & SONS INC,AL,------,Other,17270 HWY 43,MT VERNON,AL,36560,31.042777,-88.024298,N  ,N  ,H----,------         
ALR000001529,AUTOWORKS,AL,------,VSQG,3121 JORDAN LANE,HUNTSVILLE,AL,35805,,,3,N  ,H----,------         
ALR000000067,GANDY CABINETS,AL,------,VSQG,HWY 72 AND ZEHNER ROAD,ATHENS,AL,35611,,,3,N  ,H----,------         
ALN990427000,DEMOPOLIS STREET DEPARTMENT,AL,------,Other,809 EAST JACKSON STREET,DEMOPOLIS,AL,36732,,,N  ,N  ,-----,------         
ALD031500424,ARLINGTON CLEANERS,AL,------,VSQG,1 COTTON AVE,BIRMINGHAM,AL,35211,33.30097,-86.50105,3,N  ,H----,------         
ALR000001560,MOBILE IMPORT SALVAGE,AL,------,Other,7471-B THEODORE DAWES ROAD,THEODORE,AL,36582,,,,N  ,-----,------         
ALR000001784,DOTHAN CLUTCH AND BRAKE SVC INC,AL,------,Other,471 ROSS CLARK CIR NE,DOTHAN,AL,36303,31.242203,-85.369435,N  ,N  ,-----,------         
ALD983168881,ZIPPY MART AL-524,AL,------,Other,HIGHWAY 72 EAST,FLORENCE,AL,35630,,,N  ,N  ,-----,------         
ALD982087702,TRACTOR TRAILER MAINTENANCE,AL,------,SQG,555 COUNTY 400,HILLSBORO,AL,35643,34.709167,-87.297778,2,N  ,H----,------         
ALD983176249,EXXON CO USA #55657,AL,------,Other,9400 PARKWAY EAST,BIRMINGHAM,AL,35215,,,N  ,N  ,-----,------         
ALD047160072,"SELF INDUSTRIES, INC.",AL,------,VSQG,3491 MARY TAYLOR ROAD,TRUSSVILLE,AL,35173,33.606324,-86.626027,3,N  ,H----,------         
ALN970917000,TIMES PRINTING CO INC,AL,------,Other,391 INDUSTRIAL PARK ROAD,MONTEVALLO,AL,35115,,,N  ,N  ,-----,------         
ALN970218000,BELL BURN SITE,AL,------,Other,CLEBURNE CO ROAD NUMBER 82,FRUITHURST,AL,36111,,,N  ,N  ,-----,------         
ALD982166969,ROLLINS LEASING CORP-375,AL,------,Other,912 29TH AVENUE,TUSCALOOSA,AL,35401,33.203937,-87.573154,N  ,N  ,-----,------         
ALD983166265,BARBERS PURE MILK COMPANY,AL,------,Other,6501 MOFFAT RD,MOBILE,AL,36618,30.742845,-88.179779,N  ,N  ,-----,------         
ALN990806001,WASTE MANAGEMENT,AL,------,Other,2040 RADIO ROAD,ALEXANDER CITY,AL,35010,,,N  ,N  ,-----,------         
ALN990914000,PURINA MILLS INC,AL,------,Other,1500 FURNACE STREET,MONTGOMERY,AL,36109,,,N  ,N  ,-----,------         
ALD001874254,KAISER ALUMINUM & CHEMICAL CORP,AL,------,Other,HWY 31 S,BAY MINETTE,AL,36507,30.883333,-87.773333,N  ,N  ,-----,------         
ALR000019893,ADVANCE AUTO PARTS #9380,AL,------,Other,7381 THEODORE-DAWES RD,THEODORE,AL,36582,,,N  ,N  ,-----,------         
ALD039570247,ABLES GARAGE,AL,------,Other,GREENSBORO AVE 2403,TUSCALOOSA,AL,35401,,,N  ,N  ,-----,------         
ALD000647974,ELDORADO CHEMICAL,AL,------,Other,COUNTY ROAD 20,OAKMAN,AL,35579,33.713333,-87.388333,N  ,N  ,-----,------         
ALD077650117,CITY DIESEL PARTS & SERVICE INC,AL,------,Other,HWY 5 N,HALEYVILLE,AL,35565,34.226667,-87.62,N  ,N  ,-----,------         
ALD009850652,MERCURY FREIGHT LINES INC,AL,------,Other,67 MIDTOWN PARK EAST,MOBILE,AL,36606,30.68875,-88.120214,N  ,N  ,-----,------         
ALD008181224,ALABAMA DRY DOCK & SHIPBUILDING CORP,AL,------,Other,PINTO ISLAND RD,MOBILE,AL,36633,30.69,-88.046667,N  ,N  ,-----,------         
ALD009840653,BLUE JOHN CO,AL,------,Other,BOB WALLACE AVE.,HUNTSVILLE,AL,35807,,,N  ,N  ,-----,------         
ALD991289588,CHEVRON USA INC 2032,AL,------,Other,2030 MARKET STREET SE,DECATUR,AL,35601,34.606667,-86.981667,N  ,N  ,-----,------         
ALD991289737,CHEVRON USA INC 2007,AL,------,Other,PRESTWOOD STREET,ANDALUSIA,AL,36420,31.306667,-86.483333,N  ,N  ,-----,------         
ALD983195264,QUALITY TOOLING INC - DIV #2,AL,------,SQG,#5 FABRICATION DR,LACEYS SPRING,AL,35754,,,2,N  ,H----,------         
ALD982134157,DAVIS TRANSMISSION,AL,------,Other,2100 2ND AVENUE SOUTH,BIRMINGHAM,AL,35233,33.511404,-86.801636,N  ,N  ,-----,------         
ALR000003665,COUCH INC,AL,------,Other,CO RD 9,MCKENZIE,AL,36456,,,,N  ,-----,------         
ALD982098022,SOUTHERN NATURAL GAS-AVIATION,AL,------,Other,3800 65 STREET NORTH,BIRMINGHAM,AL,35206,33.558723,-86.743846,N  ,N  ,-----,------         
ALN000222001,SOUTHERN DUCTILE,AL,------,Other,134 PAM AVENUE,CENTREVILLE,AL,35042,,,N  ,N  ,-----,------         
ALD991300138,BELLSOUTH - 11505,AL,------,Other,1132 FORESTDALE BLVD.,FORESTDALE,AL,35214,,,N  ,N  ,-----,------         
ALD983191529,SAFETY-KLEEN MONTGOMERY,AL,------,"Transporter, VSQG",3001 DAY STREET,MONTGOMERY,AL,36108,32.369141,-86.338381,3,Y  ,H----,------         
ALD983179102,CRAIGS MACHINE SHOP,AL,------,VSQG,511 NORTH MARION,ATHENS,AL,35611,,,3,N  ,H----,------         
ALR000006825,JORDAN SCRAP INCORPORATED,AL,------,VSQG,#7 41ST STREET NORTH,BIRMINGHAM,AL,35222,,,3,N  ,H----,------         
ALR000006874,DOTHAN JET CENTER INC,AL,------,VSQG,300 FLIGHTLINE DRIVE SUITE 100,DOTHAN,AL,36303,,,3,N  ,H----,------         
ALD982095648,LIBERTY TRUCK SALES,AL,------,VSQG,912 NORTH 31 NORTH,BIRMINGHAM,AL,35203,33.530176,-86.796405,3,N  ,H----,------         
ALD981748502,MAYFIELD CLEANERS,AL,------,Other,339 GREENSPRING HWY,BIRMINGHAM,AL,35209,,,N  ,N  ,-----,------         
ALD000772301,ENSCO,AL,------,Other,LOT D THEODORE-IRVINGTON IND P,THEODORE,AL,36582,30.501389,-88.200556,,N  ,---C-,------         
AL0000194845,ALABAMA VENETIAN BLIND,AL,------,VSQG,516 JEFFERSON BOULEVARD,BIRMINGHAM,AL,35217,,,3,N  ,H----,------         
ALD983173246,"SUNSTAR INDUSTRIES, INC.",AL,------,Other,1804 EASTSIDE DRIVE,GASDEN,AL,35903,33.998583,-86.024516,N  ,N  ,-----,------         
ALD031589120,FAIRHOPE PAINT & BODY,AL,------,VSQG,452 MORPHY AVENUE,FAIRHOPE,AL,36532,,,3,N  ,H----,------         
ALR000016725,OLD SOUTHERN,AL,------,VSQG,506 INDUSTRIAL PARK DRIVE,PELL CITY,AL,36666,,,3,N  ,H----,------         
ALD078003530,TERRY MCGEE TOYOTA,AL,------,VSQG,563 MEIGHAN BLVD,GADSDEN,AL,35903,34.008477,-85.984204,3,N  ,H----,------         
AL0000859454,CARRS MARINE & RV,AL,------,VSQG,2447 N BELTLINE HWY,MOBILE,AL,36617,,,3,N  ,H----,------         
AL0000092981,LEDBETTER/CONNER'S COLLISION SERVICE,AL,------,VSQG,2004 AIRPORT ROAD,OPELIKA,AL,36801,,,3,N  ,H----,------         
AL0000095422,ACCUFLEET,AL,------,SQG,3813 4TH TERRACE NORTH,BIRMINGHAM,AL,35222,33.528041,-86.780719,2,N  ,H----,------         
ALN980610000,COMMERCIAL DOOR PRODUCTS INC,AL,------,Other,930 PLANTATION WAY,MONTGOMERY,AL,36117,,,N  ,N  ,-----,------         
ALR000013722,CCC ASSOCIATES,AL,------,VSQG,3601 WETUMPKA HIGHWAY,MONTGOMERY,AL,36110,,,3,N  ,H----,------         
ALD061146544,WEDGEWORTH PEST CONTROL,AL,------,Other,HILLABEE RD,ALEXANDER CITY,AL,35010,32.936667,-85.963333,N  ,N  ,-----,------         
ALD980514954,HUMPHREY SERVICES INC,AL,------,Other,BROOKLEY FIELD BLDG 276,MOBILE,AL,36601,30.69,-88.046667,N  ,N  ,-----,------         
ALD149979767,GOODYEAR AUTO SERVICE CENTER #2293,AL,------,VSQG,302 SOUTH MCKENZIE STREET,FOLEY,AL,36535-1927,30.404017,-87.683708,3,N  ,H----,------         
ALN980917000,MR. T.J. MOORE,AL,------,Other,4758 COUNTY ROAD 479,BOAZ,AL,35956,,,N  ,N  ,-----,------         
ALN970715000,SOUTH HUNTSVILLE AIRPORT,AL,------,Other,300 HOUGH ROAD,LACEY'S SPRING,AL,35754,,,N  ,N  ,-----,------         
ALN970728000,MONTGOMERY SECURITY DOORS & ORNAMENTAL I,AL,------,Other,1601 HIGHLAND AVENUE,MONTGOMERY,AL,36104,,,N  ,N  ,-----,------         
ALD983194697,ENTERPRISE TOYOTA,AL,------,SQG,902 RUCKER BR,ENTERPRISE,AL,36330,,,2,N  ,H----,------         
ALD983194762,DONNIE'S PAINT & BODY,AL,------,VSQG,6255 SERVICE ROAD,TRUSSVILLE,AL,35173,,,3,N  ,H----,------         
ALR000002105,TIDWELL LANDFILL,AL,------,Other,OFF COUNTY HIGHWAY 87,HUBBERTVILLE,AL,35555,33.643117,-87.809208,N  ,N  ,-----,------         
ALR000000570,VALLEY DRIVE AUTO SERVICE,AL,------,VSQG,1555 VALLEY DR,BESSEMER,AL,35023,33.423857,-86.886555,3,N  ,H----,------         
ALR000000463,SOUTHERN ENGINE REBUILDERS,AL,------,VSQG,2001 HALLS MILL RD,MOBILE,AL,36605,,,3,N  ,H----,------         
ALN990728000,HIGHWAY 231 CARWASH,AL,------,Other,TROY HIGHWAY,MONTGOMERY,AL,36116,,,N  ,N  ,-----,------         
ALR000020123,ADVANCE AUTO PARTS #5996,AL,------,Other,740 MARTIN STREET SOUTH,PELL CITY,AL,35125,,,,N  ,-----,------         
AL0000997197,SWIFT-TECH,AL,------,VSQG,6545 HWY 90,SPANISH FORT,AL,36527,,,3,N  ,H----,------         
AL0000997239,AUSTIN'S AUTOMOTIVE,AL,------,VSQG,4216 ST STEVENS RD,KUSHLA,AL,36613,,,3,N  ,H----,------         
ALD981748726,TRANS CO TRANSMISSION,AL,------,Other,417 1ST AVE N,BIRMINGHAM,AL,35222,33.503844,-86.827373,N  ,N  ,-----,------         
ALD983186073,VALLEY SIGNS,AL,------,SQG,RAILROAD STREET,WOODVILLE,AL,35776,,,2,N  ,H----,------         
ALD983185455,GILMORE BODY SHOP,AL,------,VSQG,915 S RANDOLPH AVENUE,EUFAULA,AL,36027,,,3,N  ,H----,------         
ALD983176116,GRIFFITH SHELL,AL,------,Other,1262 GOVERNMENT STREET,MOBILE,AL,36604,,,N  ,N  ,-----,------         
ALD983184920,WAYNES PEST CONTROL,AL,------,VSQG,2074 VALLEYDALE RD,BIRMINGHAM,AL,35244,,,3,N  ,H----,------         
ALD983175225,WAYNE'S AUTO,AL,------,VSQG,8400 MOFFET ROAD,SEMMES,AL,36575,,,3,N  ,H----,------         
ALD983175357,HALLIBURTON SERVICES,AL,------,Other,HIGHWAY 216 WEST,BROOKWOOD,AL,35444,,,N  ,N  ,-----,------         
ALN940211001,SOUTHEASTERN SECURITY DOORS,AL,------,Other,1107 ADAMS AVE,MONTGOMERY,AL,36104,,,N  ,N  ,-----,------         
ALD983191867,PRO-AERO INC,AL,------,VSQG,ROUTE 1,ELMORE,AL,36025,,,3,N  ,H----,------         
ALN970207000,ALADAN MANUFACTURING DIV OF SCHMID LAB,AL,------,Other,2926 COLUMBIA HIGHWAY,DOTHAN,AL,36303,,,N  ,N  ,-----,------         
ALN970326003,SHERER OIL,AL,------,Other,2400 HIGHLAND AVENUE,JASPER,AL,35501,,,N  ,N  ,-----,------         
ALR000020297,ADVANCE AUTO PARTS #9060,AL,------,Other,311 W FORT WILLIAMS STREET,SYLACAUGA,AL,35150,,,N  ,N  ,-----,------         
ALR000020008,ADVANCE AUTO PARTS #5941,AL,------,Other,315 HIGHWAY 80 EAST,DEMOPOLIS,AL,36732,,,N  ,N  ,-----,------         
ALR000019737,ADVANCE AUTO PARTS #5939,AL,------,Other,2974 MAIN STREET,BRENT,AL,35034,,,N  ,N  ,-----,------         
ALD980803357,AARON OIL COMPANY INC,AL,------,Other,226D HWY 43,SARALAND,AL,36571,30.641667,-88.183333,N  ,N  ,-----,------         
ALD061135778,HARLAND JOHN H CO PLANT 17,AL,------,Other,380 RIVERCHASE PKWY E,BIRMINGHAM,AL,35244,33.36406,-86.788569,N  ,N  ,-----,------         
ALD058630096,PREMARK FOOD EQUIPMENT GROUP,AL,------,Other,2765 WEST GUNTER PARK DRIVE,MONTGOMERY,AL,36109,32.410857,-86.237303,N  ,N  ,-----,------         
ALR000019869,ADVANCE AUTO PARTS #5926,AL,------,Other,600 S MEMORIAL DRIVE,PRATTVILLE,AL,36067,,,N  ,N  ,-----,------         
ALR000015651,FEDERAL RESERVE BANK OF ATLANTA BHAM BR,AL,------,Other,524 LIBERTY PARKWAY,BIRMINGHAM,AL,35223,,,N  ,N  ,-----,------         
ALD077895126,SEARAIL INC,AL,------,Other,701 SOUTH ROYAL,MOBILE,AL,36603,30.67722,-88.040691,N  ,N  ,-----,------         
ALD072086275,TERRA INTERNATIONAL INC,AL,------,VSQG,500 AIR BASE BLVD,MONTGOMERY,AL,36102,32.381667,-86.308333,3,N  ,H----,------         
ALD095693032,RANGER MANUFACTURING CO INC,AL,------,Other,AIRPORT RD,RAINBOW CITY,AL,35902,,,N  ,N  ,-----,------         
AL0000606996,DAWES TRACTOR & EQUIPMENT,AL,------,VSQG,4420 DAWES LANE,MOBILE,AL,36619,,,3,N  ,H----,------         
ALD982143976,WYN SOUTH MOLDED PRODUCTS INC,AL,------,SQG,2191 PARKWAY DR. SE,LEEDS,AL,35094,33.546226,-86.518371,2,N  ,H----,------         
ALR000014415,MOBILE ASPHALT COMPANY,AL,------,Other,I-65 AND HWY 84,FAIRVIEW,AL,36401,,,N  ,N  ,-----,------         
ALR000013003,CAMPBELL'S CABINETS,AL,------,VSQG,5702 ELMORE ROAD,ELMORE,AL,36025,,,3,N  ,H----,------         
ALD079117792,"IMC FERTILIZER, INC.",AL,------,Other,MOBILE ROAD,ALICEVILLE,AL,35442,33.128333,-88.148333,N  ,N  ,-----,------         
ALD983191925,280CCS ABSTON ANG STATION,AL,------,VSQG,1000 AIR BASE BLVD,MONTGOMERY,AL,36108-3123,,,3,N  ,H----,------         
ALD983191610,GOODSON'S GARAGE,AL,------,VSQG,1933 HICKMAN AVENUE,ELBA,AL,36323-0473,31.417036,-86.088581,3,N  ,H----,------         
ALD983191511,DIXIE AUTOMOTIVE PARTS COMPANY,AL,------,VSQG,604 HIGHWAY 43 NORTH,THOMASVILLE,AL,36784-0548,31.919217,-87.740149,3,N  ,H----,------         
ALR000006692,BUDS DISCOUNT CITY #4036,AL,------,Other,US 78 AL 195,JASPER,AL,35501,33.806806,-87.208444,N  ,N  ,-----,------         
ALN010320000,SWINDALL RESIDENCE,AL,------,Other,215 CAROLINE DRIVE,PRATTVILLE,AL,36066,,,N  ,N  ,-----,------         
AL0001017524,BISKET AUTO,AL,------,VSQG,7508 LOTT RD,EIGHT MILE,AL,36613,,,3,N  ,H----,------         
ALR000015115,JACO TOOL COMPANY INC,AL,------,Other,3910 RICHARD ARRINGTON BLVD N,BIRMINGHAM,AL,35234,,,N  ,N  ,-----,------         
ALD983173907,ANDRESS ENGINEERING ASSOCIATES,AL,------,SQG,4750 US 280 EAST,BIRMINGHAM,AL,35242,,,2,N  ,H----,------         
ALD983166281,RANDY MORRIS FORD,AL,------,Other,600 SOUTH COURT ST,MONTGOMERY,AL,36104,32.36958,-86.308793,N  ,N  ,-----,------         
ALR000011163,MASTEC-CHURCH & TOWER,AL,------,SQG,722 CHURCH STREET,HUNTSVILLE,AL,35801,34.726806,-87.874694,2,N  ,H----,------         
ALR000005389,T AND D BATTERIES,AL,------,VSQG,534 HIGHWAY 43,CHICKASAW,AL,36611,,,3,N  ,H----,------         
ALD102089000,TOMMYS TRUCK SVC,AL,------,Other,4601 1ST AVE NORTH POBOX 11553,BIRMINGHAM,AL,35222,33.532537,-86.767108,N  ,N  ,-----,------         
AL0000881763,THOMPSON TRACTOR COMPANY,AL,------,VSQG,2300 HWY 21 S,ANNISTON,AL,36201,33.596002,-85.841724,3,N  ,H----,------         
AL0000891077,FIRST RECOVERY,AL,------,Other,4100 VANDERBILT RD-SITE A,BIRMINGHAM,AL,35217,,,N  ,N  ,-----,------         
AL0000891168,S D WARREN COMPANY,AL,------,SQG,200 BAY BRIDGE RD-SW PORTION,MOBILE,AL,36652,30.731937,-88.078398,2,N  ,H----,------         
ALR000010686,SIGN & PAINT SHOP,AL,------,VSQG,601 6TH AVENUE SOUTH,BIRMINGHAM,AL,35204,,,3,N  ,H----,------         
ALD983190448,MOBILE COLOR HOUSE,AL,------,VSQG,157 DEXTER AVENUE,MOBILE,AL,36604,,,3,N  ,H----,------         
ALD983190620,STATE TROOPER AVIATION HANGER,AL,------,VSQG,4641 RICHARDSON ROAD,MONTGOMERY,AL,36108,32.308207,-86.396685,3,N  ,H----,------         
ALD983186248,GREG'S BODY SHOP,AL,------,VSQG,HWY 82 WEST,REFORM,AL,35481,,,3,N  ,H----,------         
ALN960619005,MOORE'S PROFESSIONAL DRY CLEANERS,AL,------,Other,2915 HIGHLAND AVENUE S,BIRMINGHAM,AL,35205,,,N  ,N  ,-----,------         
ALN960620002,PIEDMONT CLEANERS,AL,------,Other,117 SOUTH CENTER AVE,PIEDMONT,AL,36272,,,N  ,N  ,-----,------         
ALN960620006,TANT & TANT FORMAL WEAR,AL,------,Other,400 CAHABA PARK,BIRMINGHAM,AL,35242,,,N  ,N  ,-----,------         
ALN990106000,SWC DETENTION ELECTRONICS GROUP,AL,------,Other,1608 CHURCH STREET SE,DECATUR,AL,35601,,,N  ,N  ,-----,------         
ALD983185638,JOHN VICKERY CHEVROLET INC,AL,------,VSQG,1303 STATE STREET,GREENSBORO,AL,36744,,,3,N  ,H----,------         
ALD983185679,DOTHAN AUTOPARTS,AL,------,VSQG,204 S OATES ST,DOTHAN,AL,36303,31.222858,-85.393207,3,N  ,H----,------         
ALR000020305,ADVANCE AUTO PARTS #9080,AL,------,Other,4350 HIGHWAY 280 WEST,ALEXANDER CITY,AL,35010,,,N  ,N  ,-----,------         
ALD983169988,KEN COX FORD,AL,------,VSQG,1270 US 231 SOUTH,TROY,AL,36081,,,3,N  ,H----,------         
ALR000018267,"VULCAN CONSTRUCTION MATERIALS, LLC - SPEEDWAY SHOP SERVICES",AL,------,VSQG,7575 EASTABOGA ROAD,EASTABOGA,AL,36260,,,3,N  ,H----,------         
ALD983176447,JOHNSTON PUMP COMPANY,AL,------,Other,1944 SOUTH BROAD STREET,MOBILE,AL,36605,,,,N  ,-----,------         
ALD981757479,COOKS ONE HOUR CLEANERS,AL,------,Other,969 MAIN ST,GARDENDALE,AL,35071,33.646659,-86.811507,N  ,N  ,-----,------         
ALD982092637,DONNIE BRYANT TRANS SVC,AL,------,Other,2205 UNIVERSITY BLVD. E.,TUSCALOOSA,AL,35404,33.205992,-87.508927,N  ,N  ,-----,------         
ALD983194853,TOMMY'S MECHANIC SHOP,AL,------,VSQG,8924 LARRY DR,SEMMES,AL,36575,,,3,N  ,H----,------         
ALD983185208,HOFFREN'S AUTO DIAGNOSTICS,AL,------,VSQG,8295 MORPHY AVE,FAIRHOPE,AL,36532,,,3,N  ,H----,------         
ALD983193996,P&D AUTO CARE,AL,------,VSQG,4959 MOFFATT RD,MOBILE,AL,36618,,,3,N  ,H----,------         
ALD981923543,HICKS ENTERPRISES,AL,------,Other,OLD MT CARMEL RD,STEVENSON,AL,35772,,,,N  ,-----,------         
ALD981868177,SUNSHINE DRY CLEANER,AL,------,Other,1616 2ND AVE SW,CULLMAN,AL,35055,34.15225,-86.83419,N  ,N  ,-----,------         
ALD981919301,BRASCO PACKAGING,AL,------,Other,1566 JEAN STREET,MONTGOMERY,AL,36106,32.361876,-86.273523,,N  ,-----,------         
ALD981866999,RANDY MORRIS FORD,AL,------,Other,600 SOUTH COURT ST,MONTGOMERY,AL,36104,32.36958,-86.308793,N  ,N  ,-----,------         
ALD981867005,HILLTOP CLEANERS,AL,------,SQG,24 SPRINGILL SHOPPING CENTER,MOBILE,AL,36608,,,2,N  ,H----,------         
ALD095705463,SPRINGER LUMBER CO/TREATMENT DIV,AL,------,Other,HWY 96,MILLPORT,AL,35576,33.560278,-88.058333,N  ,N  ,-----,------         
ALD067110965,MOLDED INDUSTRIAL FRICTION INC,AL,------,Other,327 WALNUT ST,PRATTVILLE,AL,36067,32.466156,-86.478064,N  ,N  ,-----,------         
ALD067120865,MAZER'S STORAGE YARD,AL,------,Other,109 S 41ST STREET,BIRMINGHAM,AL,35222,33.525264,-86.774995,N  ,N  ,-----,------         
ALD065353831,M & M TRUCKING CO INC,AL,------,Other,980 LEE  ROAD 10,AUBURN,AL,36830,,,N  ,N  ,-----,------         
ALD040657900,REDUCTION TECHNOLOGY,AL,------,VSQG,408 THORNTON AVE,LEEDS,AL,35094,33.545356,-86.542331,3,N  ,H----,------         
ALR000005819,BROWN'S BODY SHOP,AL,------,VSQG,530 N BROADWAY AVE,SYLACAUGA,AL,35150,,,3,N  ,H----,------         
ALN980327000,REV. DAVID JONES PROPERTY,AL,------,Other,595 GRADY STREET,MONTGOMERY,AL,36108-3048,,,N  ,N  ,-----,------         
ALR000049783,LAKESIDE STEEL ALABAMA - THOMASVILLE FINISHING WORKS,AL,------,Other,6340 HWY NORTH,THOMASVILLE,AL,36784,,,,N  ,-----,------         
ALD040647547,HOLIDAY CLEANERS INC,AL,------,VSQG,300 EAST JACKSON STREET,DEMOPOLIS,AL,36732,32.512174,-87.835331,3,N  ,H----,------         
ALR000009191,SCOGIN INDUSTRIES,AL,------,VSQG,1577 PLEASANT GROVE ROAD,DOLOMITE,AL,35061,,,3,N  ,H----,------         
ALR000008359,CONSOLIDATED FOREST PRODUCTS,AL,------,VSQG,HIGHWAY 13,HALEYVILLE,AL,35565,,,3,N  ,H----,------         
ALR000008375,CRIMSON INDUSTRIES,AL,------,VSQG,COUNTY ROAD 44,HALEYVILLE,AL,35565,,,3,N  ,H----,------         
ALR000008847,HAWK PLASTICS INC,AL,------,VSQG,14055 PLANT ROAD,ALPINE,AL,35014,,,3,N  ,H----,------         
ALN990107000,MORRIS PRODUCTS INC,AL,------,Other,5016 WHITLING DRIVE,PELHAM,AL,35124,,,N  ,N  ,-----,------         
ALR000008094,PEOPLE'S TIRES & SERVICE,AL,------,VSQG,3025 HIGHWAY 31 SOUTH,DECATUR,AL,35603,,,3,N  ,H----,------         
ALR000007518,PHOTO PRONTO,AL,------,VSQG,REGENCY MALL,FLORENCE,AL,35630,,,3,N  ,H----,------         
ALD983193137,CAMPBELL'S AUTO CENTER,AL,------,VSQG,RT 5,HEFLIN,AL,36264,,,3,N  ,H----,------         
ALD991289919,CHEVRON USA INC 2070,AL,------,Other,MONTGOMERY HWY & HWY 211,HAYNEVILLE,AL,36040,32.185,-86.581667,N  ,N  ,-----,------         
ALR000050229,PROPERTYOF CHESTER PRUITT,AL,------,Other,3874 HAPPINESS DRIVE,MONTGOMERY,AL,36105,,,,N  ,-----,------         
ALD000608240,MONSANTO RETAIL SALES CENTER,AL,------,Other,INDUSTRIAL PARK,HARTFORD,AL,36344,31.103333,-85.698333,N  ,N  ,-----,------         
ALR000012054,SMITH CONTRACT PAINTING,AL,------,VSQG,93 LEE ROAD 212,SMITH STATION,AL,36868,,,3,N  ,H----,------         
ALD983182593,SHELBY STEEL FABRICATORS INC,AL,------,VSQG,HIGHWAY 78 PARKWAY EAST,VINCENT,AL,35178,,,3,N  ,H----,------         
ALR000022335,DOLPHIN LINE INC,AL,------,Other,4521 HIGGINS ROAD,MOBILE,AL,36619,,,N  ,N  ,-----,------         
ALR000003624,RUSSELL TRACTOR PARTS,AL,------,VSQG,318-B SHELBY DRIVE,SCOTTSBORO,AL,35044,,,3,N  ,H----,------         
ALR000010231,QUALITY COACHWORKS,AL,------,VSQG,203 HIGHWAY 14 EAST,MARION,AL,36756,,,3,N  ,H----,------         
ALR000005538,DIXIE RD GARAGE,AL,------,VSQG,14409 CNTY RD 32,SUMMERDALE,AL,36580,,,3,N  ,H----,------         
ALR000005454,BALDWIN CLASSIC CLEANERS INC,AL,------,VSQG,23350 GRISSOM DRIVE,ROBERTSDALE,AL,36567,30.564444,-87.726389,3,N  ,H----,------         
ALR000004887,RALEYS AUTOMOTIVE,AL,------,VSQG,7405 MARCH RD,THEODORE,AL,36582,,,3,N  ,H----,------         
ALN961106000,HERRINGTON PAINT COMPANY,AL,------,Other,1232 11TH AVENUE,PHENIX CITY,AL,35666,,,N  ,N  ,-----,------         
ALR000008961,AUTOMOTIVE REFINISH TECHNOLOGIES,AL,------,VSQG,2713 J SPRING PLACE,DECATUR,AL,35601,,,3,N  ,H----,------         
ALR000008516,BARRY'S PERFORMANCE,AL,------,VSQG,1280 S MAINSTREET,GRAYSVILLE,AL,35073,,,3,N  ,H----,------         
ALR000010397,HOME TRADITIONS,AL,------,VSQG,SAM LETSON INDUSTRIAL ROAD,HALEYVILLE,AL,35565,,,3,N  ,H----,------         
ALR000005330,BASIL AUTOMOTIVE,AL,------,VSQG,7758 OLD SHELL ROAD,MOBILE,AL,36608,,,3,N  ,H----,------         
ALR000008904,EMPIRE RECYCLING,AL,------,VSQG,3326 ALEXANDRIA ROAD,ANNISTON,AL,36201,,,3,N  ,H----,------         
ALD982092785,CLOVERLEAF LINCOLN MERCURY JEEP ISUZU,AL,------,Other,2121 HIGHWAY 31 SOUTH,DECATUR,AL,35601,34.570722,-86.973221,N  ,N  ,-----,------         
ALR000013334,SERVPRO PROFESSIONAL SERVICES,AL,------,VSQG,3880 WATERMELON ROAD,NORTHPORT,AL,35473,,,3,N  ,H----,------         
ALD982098329,BARYER CHEVY OLDS,AL,------,Other,HWY 280 BY-PASS,SYLACAUGA,AL,35150,,,N  ,N  ,-----,------         
ALD983166836,RAK SYSTEMS INC.,AL,------,Other,101 ZEIGLER CIR. W.,MOBILE,AL,36608,30.702104,-88.215133,N  ,N  ,-----,------         
ALD009305608,MARTIN MARIETTA SERVICES INC,AL,------,Other,110 WYNN DRIVE,HUNTSVILLE,AL,35805-1957,34.714453,-86.655803,N  ,N  ,-----,------         
ALD980515381,CHEM CARE LAWN SERVICE,AL,------,Other,1210 BRIDGE AVE,NORTHPORT,AL,35476,33.224329,-87.575095,N  ,N  ,-----,------         
ALD000652933,CITRONELLE SE #D-9-2 SLT BT,AL,------,Other,3 MI SE OF CITRONELLE OFF HW45,CITRONELLE,AL,36522,31.042511,-88.230365,N  ,N  ,-----,------         
ALD000652818,CITRONELLE SE #D-8-8 BTRY,AL,------,Other,3 MI SE OF CITRONELLE OFF HW45,CITRONELLE,AL,36522,31.042504,-88.230532,N  ,N  ,-----,------         
ALR000002311,SEARS ROEBUCK AND CO 1266/6046,AL,------,Other,7500 CRESTWOOD BLVD,BIRMINGHAM,AL,35210,33.530312,-86.722382,N  ,N  ,-----,------         
